,Gene,Gene_name,Ensembl_ID,Shift_to_goal_end,Goal_end_vs_random_pval,Goal_end_FDR,N_Detections,Sig
2361,3531,ICAM2,ENSG00000108622,0.0,1.0,1.0,1,0
2362,3532,SYNGR2,ENSG00000108639,0.0,1.0,1.0,35,0
2363,3534,UTP6,ENSG00000108651,0.0,1.0,1.0,4,0
2364,3535,DDX5,ENSG00000108654,0.0,1.0,1.0,68,0
2365,3537,CYTH1,ENSG00000108669,0.0,1.0,1.0,31,0
2366,3538,PSMD11,ENSG00000108671,0.0,1.0,1.0,18,0
2367,3539,LGALS3BP,ENSG00000108679,0.0,1.0,1.0,9,0
2368,3543,CCL8,ENSG00000108700,0.0,1.0,1.0,1,0
2369,3547,DHX58,ENSG00000108771,0.0,1.0,1.0,7,0
2370,3549,RAB5C,ENSG00000108774,0.0,1.0,1.0,14,0
2371,3550,NAGLU,ENSG00000108784,0.0,1.0,1.0,4,0
2372,3552,MLX,ENSG00000108788,0.0,1.0,1.0,9,0
2373,3554,ABI3,ENSG00000108798,0.0,1.0,1.0,6,0
2374,3555,EZH1,ENSG00000108799,0.0,1.0,1.0,5,0
2375,3557,PPP1R9B,ENSG00000108819,0.0,1.0,1.0,13,0
2376,3558,COL1A1,ENSG00000108821,0.0,1.0,1.0,1,0
2377,3561,MRPL27,ENSG00000108826,0.0,1.0,1.0,2,0
2378,3562,VAT1,ENSG00000108828,0.0,1.0,1.0,11,0
2379,3563,LRRC59,ENSG00000108829,0.0,1.0,1.0,10,0
2380,3566,HDAC5,ENSG00000108840,0.0,1.0,1.0,8,0
2381,3567,ABCC3,ENSG00000108846,0.0,1.0,1.0,3,0
2382,3568,LUC7L3,ENSG00000108848,0.0,1.0,1.0,19,0
2383,3571,SMURF2,ENSG00000108854,0.0,1.0,1.0,5,0
2384,3572,DUSP3,ENSG00000108861,0.0,1.0,1.0,17,0
2385,3574,EFTUD2,ENSG00000108883,0.0,1.0,1.0,21,0
2386,3576,SLC16A6,ENSG00000108932,0.0,1.0,1.0,9,0
2387,3577,PRKAR1A,ENSG00000108946,0.0,1.0,1.0,28,0
2388,3578,EFNB3,ENSG00000108947,0.0,1.0,1.0,1,0
2389,3579,FAM20A,ENSG00000108950,0.0,1.0,1.0,11,0
2390,3580,YWHAE,ENSG00000108953,0.0,1.0,1.0,30,0
2391,3581,MMD,ENSG00000108960,0.0,1.0,1.0,3,0
2392,3584,MAP2K6,ENSG00000108984,0.0,1.0,1.0,6,0
2393,3585,DHRS7B,ENSG00000109016,0.0,1.0,1.0,3,0
2394,3586,WSB1,ENSG00000109046,0.0,1.0,1.0,37,0
2395,3588,MYH1,ENSG00000109061,0.0,1.0,1.0,1,0
2396,3589,NHERF1,ENSG00000109062,0.0,1.0,1.0,13,0
2397,3590,MYH3,ENSG00000109063,0.0,1.0,1.0,1,0
2398,3591,NAT9,ENSG00000109065,0.0,1.0,1.0,3,0
2399,3592,TMEM104,ENSG00000109066,0.0,1.0,1.0,1,0
2400,3594,TNFAIP1,ENSG00000109079,0.0,1.0,1.0,1,0
2401,3595,IFT20,ENSG00000109083,0.0,1.0,1.0,7,0
2402,3596,TMEM97,ENSG00000109084,0.0,1.0,1.0,1,0
2403,3598,PMP22,ENSG00000109099,0.0,1.0,1.0,1,0
2404,3600,UNC119,ENSG00000109103,0.0,1.0,1.0,6,0
2405,3601,ALDOC,ENSG00000109107,0.0,1.0,1.0,1,0
2406,3602,SUPT6H,ENSG00000109111,0.0,1.0,1.0,10,0
2407,3603,RAB34,ENSG00000109113,0.0,1.0,1.0,6,0
2408,3604,PHF12,ENSG00000109118,0.0,1.0,1.0,7,0
2409,3606,TMEM33,ENSG00000109133,0.0,1.0,1.0,15,0
2410,3609,SLAIN2,ENSG00000109171,0.0,1.0,1.0,15,0
2411,3610,OCIAD1,ENSG00000109180,0.0,1.0,1.0,7,0
2412,3613,DCUN1D4,ENSG00000109184,0.0,1.0,1.0,1,0
2413,3614,USP46,ENSG00000109189,0.0,1.0,1.0,2,0
2414,3618,CHIC2,ENSG00000109220,0.0,1.0,1.0,1,0
2415,3621,LAMTOR3,ENSG00000109270,0.0,1.0,1.0,5,0
2416,3622,PF4V1,ENSG00000109272,0.0,1.0,1.0,1,0
2417,3623,NFKB1,ENSG00000109320,0.0,1.0,1.0,15,0
2418,3625,MANBA,ENSG00000109323,0.0,1.0,1.0,11,0
2419,3626,UBE2D3,ENSG00000109332,0.0,1.0,1.0,54,0
2420,3628,ELF2,ENSG00000109381,0.0,1.0,1.0,14,0
2421,3629,NDUFC1,ENSG00000109390,0.0,1.0,1.0,2,0
2422,3631,TBC1D9,ENSG00000109436,0.0,1.0,1.0,10,0
2423,3632,ZNF330,ENSG00000109445,0.0,1.0,1.0,5,0
2424,3633,INPP4B,ENSG00000109452,0.0,1.0,1.0,2,0
2425,3634,GAB1,ENSG00000109458,0.0,1.0,1.0,3,0
2426,3635,KLHL2,ENSG00000109466,0.0,1.0,1.0,10,0
2427,3637,CPE,ENSG00000109472,0.0,1.0,1.0,1,0
2428,3638,RPL34,ENSG00000109475,0.0,1.0,1.0,60,0
2429,3641,GRPEL1,ENSG00000109519,0.0,1.0,1.0,11,0
2430,3642,GAR1,ENSG00000109534,0.0,1.0,1.0,2,0
2431,3643,FRG1,ENSG00000109536,0.0,1.0,1.0,5,0
2432,3644,CLCN3,ENSG00000109572,0.0,1.0,1.0,7,0
2433,3646,GALNT7,ENSG00000109586,0.0,1.0,1.0,8,0
2434,3647,DHX15,ENSG00000109606,0.0,1.0,1.0,13,0
2435,3649,SEPSECS,ENSG00000109618,0.0,1.0,1.0,1,0
2436,3651,TRIM2,ENSG00000109654,0.0,1.0,1.0,1,0
2437,3652,SLC2A9,ENSG00000109667,0.0,1.0,1.0,3,0
2438,3653,FBXW7,ENSG00000109670,0.0,1.0,1.0,12,0
2439,3657,NSD2,ENSG00000109685,0.0,1.0,1.0,4,0
2440,3659,STIM2,ENSG00000109689,0.0,1.0,1.0,4,0
2441,3661,MFSD10,ENSG00000109736,0.0,1.0,1.0,4,0
2442,3663,BST1,ENSG00000109743,0.0,1.0,1.0,31,0
2443,3664,RAPGEF2,ENSG00000109756,0.0,1.0,1.0,9,0
2444,3668,UFSP2,ENSG00000109775,0.0,1.0,1.0,1,0
2445,3669,KLF3,ENSG00000109787,0.0,1.0,1.0,24,0
2446,3670,KLHL5,ENSG00000109790,0.0,1.0,1.0,5,0
2447,3673,UGDH,ENSG00000109814,0.0,1.0,1.0,3,0
2448,3678,HTATIP2,ENSG00000109854,0.0,1.0,1.0,17,0
2449,3679,CTSC,ENSG00000109861,0.0,1.0,1.0,19,0
2450,3681,ZBTB16,ENSG00000109906,0.0,1.0,1.0,1,0
2451,3682,ELP4,ENSG00000109911,0.0,1.0,1.0,1,0
2452,3683,ZPR1,ENSG00000109917,0.0,1.0,1.0,7,0
2453,3684,MTCH2,ENSG00000109919,0.0,1.0,1.0,9,0
2454,3685,FNBP4,ENSG00000109920,0.0,1.0,1.0,16,0
2455,3687,SC5D,ENSG00000109929,0.0,1.0,1.0,2,0
2456,3688,CRTAM,ENSG00000109943,0.0,1.0,1.0,3,0
2457,3690,B3GAT1,ENSG00000109956,0.0,1.0,1.0,1,0
2458,3691,HSPA8,ENSG00000109971,0.0,1.0,1.0,30,0
2459,3693,VWA5A,ENSG00000110002,0.0,1.0,1.0,2,0
2460,3694,DNAJC4,ENSG00000110011,0.0,1.0,1.0,7,0
2461,3695,SIAE,ENSG00000110013,0.0,1.0,1.0,2,0
2462,3697,LPXN,ENSG00000110031,0.0,1.0,1.0,7,0
2463,3699,ATG2A,ENSG00000110046,0.0,1.0,1.0,1,0
2464,3700,EHD1,ENSG00000110047,0.0,1.0,1.0,22,0
2465,3701,OSBP,ENSG00000110048,0.0,1.0,1.0,7,0
2466,3702,UNC93B1,ENSG00000110057,0.0,1.0,1.0,15,0
2467,3703,PUS3,ENSG00000110060,0.0,1.0,1.0,4,0
2468,3704,DCPS,ENSG00000110063,0.0,1.0,1.0,3,0
2469,3705,KMT5B,ENSG00000110066,0.0,1.0,1.0,11,0
2470,3706,FOXRED1,ENSG00000110074,0.0,1.0,1.0,1,0
2471,3707,PPP6R3,ENSG00000110075,0.0,1.0,1.0,13,0
2472,3709,MS4A6A,ENSG00000110077,0.0,1.0,1.0,61,0
2473,3710,MS4A4A,ENSG00000110079,0.0,1.0,1.0,14,0
2474,3711,ST3GAL4,ENSG00000110080,0.0,1.0,1.0,1,0
2475,3712,CPT1A,ENSG00000110090,0.0,1.0,1.0,28,0
2476,3714,CCDC86,ENSG00000110104,0.0,1.0,1.0,2,0
2477,3715,PRPF19,ENSG00000110107,0.0,1.0,1.0,3,0
2478,3716,TMEM109,ENSG00000110108,0.0,1.0,1.0,6,0
2479,3718,HPX,ENSG00000110169,0.0,1.0,1.0,1,0
2480,3720,CHORDC1,ENSG00000110172,0.0,1.0,1.0,11,0
2481,3722,ANAPC15,ENSG00000110200,0.0,1.0,1.0,1,0
2482,3723,FOLR3,ENSG00000110203,0.0,1.0,1.0,8,0
2483,3724,PANX1,ENSG00000110218,0.0,1.0,1.0,7,0
2484,3729,CEP164,ENSG00000110274,0.0,1.0,1.0,5,0
2485,3730,RNF141,ENSG00000110315,0.0,1.0,1.0,14,0
2486,3732,EIF4G2,ENSG00000110321,0.0,1.0,1.0,65,0
2487,3733,IL10RA,ENSG00000110324,0.0,1.0,1.0,32,0
2488,3735,BIRC2,ENSG00000110330,0.0,1.0,1.0,20,0
2489,3736,UBE4A,ENSG00000110344,0.0,1.0,1.0,6,0
2490,3737,DDX6,ENSG00000110367,0.0,1.0,1.0,18,0
2491,3739,CBL,ENSG00000110395,0.0,1.0,1.0,10,0
2492,3740,NECTIN1,ENSG00000110400,0.0,1.0,1.0,3,0
2493,3741,HIPK3,ENSG00000110422,0.0,1.0,1.0,29,0
2494,3742,KIAA1549L,ENSG00000110427,0.0,1.0,1.0,1,0
2495,3743,FBXO3,ENSG00000110429,0.0,1.0,1.0,5,0
2496,3744,PDHX,ENSG00000110435,0.0,1.0,1.0,5,0
2497,3746,COMMD9,ENSG00000110442,0.0,1.0,1.0,7,0
2498,3747,SLC15A3,ENSG00000110446,0.0,1.0,1.0,8,0
2499,3748,CD5,ENSG00000110448,0.0,1.0,1.0,1,0
2500,3749,ACCS,ENSG00000110455,0.0,1.0,1.0,1,0
2501,3753,MADD,ENSG00000110514,0.0,1.0,1.0,16,0
2502,3755,NAA40,ENSG00000110583,0.0,1.0,1.0,3,0
2503,3756,CARS1,ENSG00000110619,0.0,1.0,1.0,15,0
2504,3757,SLC22A18,ENSG00000110628,0.0,1.0,1.0,1,0
2505,3758,CD81,ENSG00000110651,0.0,1.0,1.0,12,0
2506,3759,SLC35F2,ENSG00000110660,0.0,1.0,1.0,1,0
2507,3760,C11orf21,ENSG00000110665,0.0,1.0,1.0,9,0
2508,3763,SOX6,ENSG00000110693,0.0,1.0,1.0,1,0
2509,3764,C11orf58,ENSG00000110696,0.0,1.0,1.0,21,0
2510,3765,PITPNM1,ENSG00000110697,0.0,1.0,1.0,15,0
2511,3766,RPS13,ENSG00000110700,0.0,1.0,1.0,70,0
2512,3767,AIP,ENSG00000110711,0.0,1.0,1.0,14,0
2513,3768,NUP98,ENSG00000110713,0.0,1.0,1.0,8,0
2514,3769,NDUFS8,ENSG00000110717,0.0,1.0,1.0,1,0
2515,3770,TCIRG1,ENSG00000110719,0.0,1.0,1.0,24,0
2516,3771,CHKA,ENSG00000110721,0.0,1.0,1.0,2,0
2517,3772,EXPH5,ENSG00000110723,0.0,1.0,1.0,1,0
2518,3773,HPS5,ENSG00000110756,0.0,1.0,1.0,11,0
2519,3774,GTF2H1,ENSG00000110768,0.0,1.0,1.0,4,0
2520,3782,CD69,ENSG00000110848,0.0,1.0,1.0,6,0
2521,3783,PRDM4,ENSG00000110851,0.0,1.0,1.0,6,0
2522,3784,CLEC2B,ENSG00000110852,0.0,1.0,1.0,18,0
2523,3786,SELPLG,ENSG00000110876,0.0,1.0,1.0,38,0
2524,3787,CORO1C,ENSG00000110880,0.0,1.0,1.0,34,0
2525,3790,CAPRIN2,ENSG00000110888,0.0,1.0,1.0,3,0
2526,3792,KCTD10,ENSG00000110906,0.0,1.0,1.0,2,0
2527,3793,SLC11A2,ENSG00000110911,0.0,1.0,1.0,7,0
2528,3794,MLEC,ENSG00000110917,0.0,1.0,1.0,11,0
2529,3796,CSRNP2,ENSG00000110925,0.0,1.0,1.0,2,0
2530,3797,CAMKK2,ENSG00000110931,0.0,1.0,1.0,25,0
2531,3798,BIN2,ENSG00000110934,0.0,1.0,1.0,52,0
2532,3800,ATP5F1B,ENSG00000110955,0.0,1.0,1.0,42,0
2533,3801,PTGES3,ENSG00000110958,0.0,1.0,1.0,17,0
2534,3803,BCL7A,ENSG00000110987,0.0,1.0,1.0,1,0
2535,3804,RSRC2,ENSG00000111011,0.0,1.0,1.0,14,0
2536,3808,LIN7A,ENSG00000111052,0.0,1.0,1.0,6,0
2537,3811,TNS2,ENSG00000111077,0.0,1.0,1.0,1,0
2538,3813,PPM1H,ENSG00000111110,0.0,1.0,1.0,1,0
2539,3814,METAP2,ENSG00000111142,0.0,1.0,1.0,14,0
2540,3815,LTA4H,ENSG00000111144,0.0,1.0,1.0,47,0
2541,3816,ELK3,ENSG00000111145,0.0,1.0,1.0,9,0
2542,3817,SLC6A12,ENSG00000111181,0.0,1.0,1.0,2,0
2543,3819,MAGOHB,ENSG00000111196,0.0,1.0,1.0,4,0
2544,3820,TRPV4,ENSG00000111199,0.0,1.0,1.0,1,0
2545,3823,PRR4,ENSG00000111215,0.0,1.0,1.0,1,0
2546,3825,PARP11,ENSG00000111224,0.0,1.0,1.0,6,0
2547,3826,ARPC3,ENSG00000111229,0.0,1.0,1.0,49,0
2548,3827,GPN3,ENSG00000111231,0.0,1.0,1.0,1,0
2549,3828,VPS29,ENSG00000111237,0.0,1.0,1.0,19,0
2550,3831,RAD51AP1,ENSG00000111247,0.0,1.0,1.0,1,0
2551,3833,SH2B3,ENSG00000111252,0.0,1.0,1.0,29,0
2552,3836,KCNA1,ENSG00000111262,0.0,1.0,1.0,1,0
2553,3837,DUSP16,ENSG00000111266,0.0,1.0,1.0,2,0
2554,3838,CREBL2,ENSG00000111269,0.0,1.0,1.0,8,0
2555,3839,ACAD10,ENSG00000111271,0.0,1.0,1.0,4,0
2556,3840,ALDH2,ENSG00000111275,0.0,1.0,1.0,27,0
2557,3841,CDKN1B,ENSG00000111276,0.0,1.0,1.0,17,0
2558,3843,NAA25,ENSG00000111300,0.0,1.0,1.0,5,0
2559,3846,LTBR,ENSG00000111321,0.0,1.0,1.0,23,0
2560,3848,CDK2AP1,ENSG00000111328,0.0,1.0,1.0,3,0
2561,3849,OAS3,ENSG00000111331,0.0,1.0,1.0,32,0
2562,3850,OAS2,ENSG00000111335,0.0,1.0,1.0,37,0
2563,3851,ART4,ENSG00000111339,0.0,1.0,1.0,2,0
2564,3852,MGP,ENSG00000111341,0.0,1.0,1.0,1,0
2565,3854,ARHGDIB,ENSG00000111348,0.0,1.0,1.0,69,0
2566,3855,GTF2H3,ENSG00000111358,0.0,1.0,1.0,3,0
2567,3856,EIF2B1,ENSG00000111361,0.0,1.0,1.0,8,0
2568,3857,DDX55,ENSG00000111364,0.0,1.0,1.0,2,0
2569,3858,SLC38A1,ENSG00000111371,0.0,1.0,1.0,7,0
2570,3861,SPRING1,ENSG00000111412,0.0,1.0,1.0,3,0
2571,3862,VDR,ENSG00000111424,0.0,1.0,1.0,6,0
2572,3864,RFC5,ENSG00000111445,0.0,1.0,1.0,2,0
2573,3865,STX2,ENSG00000111450,0.0,1.0,1.0,2,0
2574,3867,COPZ1,ENSG00000111481,0.0,1.0,1.0,16,0
2575,3868,TBC1D30,ENSG00000111490,0.0,1.0,1.0,3,0
2576,3869,CAND1,ENSG00000111530,0.0,1.0,1.0,10,0
2577,3872,RAB5B,ENSG00000111540,0.0,1.0,1.0,8,0
2578,3873,MDM1,ENSG00000111554,0.0,1.0,1.0,4,0
2579,3874,NUP107,ENSG00000111581,0.0,1.0,1.0,5,0
2580,3875,CNOT2,ENSG00000111596,0.0,1.0,1.0,16,0
2581,3876,TIMELESS,ENSG00000111602,0.0,1.0,1.0,2,0
2582,3877,CPSF6,ENSG00000111605,0.0,1.0,1.0,5,0
2583,3878,KRR1,ENSG00000111615,0.0,1.0,1.0,4,0
2584,3879,MRPL51,ENSG00000111639,0.0,1.0,1.0,9,0
2585,3880,GAPDH,ENSG00000111640,0.0,1.0,1.0,55,0
2586,3881,NOP2,ENSG00000111641,0.0,1.0,1.0,6,0
2587,3882,CHD4,ENSG00000111642,0.0,1.0,1.0,35,0
2588,3883,ACRBP,ENSG00000111644,0.0,1.0,1.0,3,0
2589,3884,BLTP3B,ENSG00000111647,0.0,1.0,1.0,16,0
2590,3885,COPS7A,ENSG00000111652,0.0,1.0,1.0,8,0
2591,3886,ING4,ENSG00000111653,0.0,1.0,1.0,2,0
2592,3888,CDCA3,ENSG00000111665,0.0,1.0,1.0,1,0
2593,3889,CHPT1,ENSG00000111666,0.0,1.0,1.0,8,0
2594,3890,USP5,ENSG00000111667,0.0,1.0,1.0,4,0
2595,3891,TPI1,ENSG00000111669,0.0,1.0,1.0,34,0
2596,3892,GNPTAB,ENSG00000111670,0.0,1.0,1.0,20,0
2597,3895,ATN1,ENSG00000111676,0.0,1.0,1.0,1,0
2598,3896,C12orf57,ENSG00000111678,0.0,1.0,1.0,1,0
2599,3897,PTPN6,ENSG00000111679,0.0,1.0,1.0,39,0
2600,3898,LPCAT3,ENSG00000111684,0.0,1.0,1.0,2,0
2601,3903,SUDS3,ENSG00000111707,0.0,1.0,1.0,8,0
2602,3904,GOLT1B,ENSG00000111711,0.0,1.0,1.0,4,0
2603,3906,LDHB,ENSG00000111716,0.0,1.0,1.0,16,0
2604,3907,PRKAB1,ENSG00000111725,0.0,1.0,1.0,3,0
2605,3908,CMAS,ENSG00000111726,0.0,1.0,1.0,7,0
2606,3909,HCFC2,ENSG00000111727,0.0,1.0,1.0,6,0
2607,3911,CLEC4A,ENSG00000111729,0.0,1.0,1.0,4,0
2608,3912,C2CD5,ENSG00000111731,0.0,1.0,1.0,9,0
2609,3913,AICDA,ENSG00000111732,0.0,1.0,1.0,1,0
2610,3914,RAB35,ENSG00000111737,0.0,1.0,1.0,9,0
2611,3915,PHC1,ENSG00000111752,0.0,1.0,1.0,1,0
2612,3916,COX6A1,ENSG00000111775,0.0,1.0,1.0,12,0
2613,3919,RIC8B,ENSG00000111785,0.0,1.0,1.0,2,0
2614,3920,SRSF9,ENSG00000111786,0.0,1.0,1.0,22,0
2615,3921,FGFR1OP2,ENSG00000111790,0.0,1.0,1.0,14,0
2616,3922,KLRB1,ENSG00000111796,0.0,1.0,1.0,3,0
2617,3924,BTN3A3,ENSG00000111801,0.0,1.0,1.0,12,0
2618,3925,TDP2,ENSG00000111802,0.0,1.0,1.0,6,0
2619,3927,DSE,ENSG00000111817,0.0,1.0,1.0,29,0
2620,3928,RWDD1,ENSG00000111832,0.0,1.0,1.0,11,0
2621,3930,MAK,ENSG00000111837,0.0,1.0,1.0,1,0
2622,3931,TMEM14C,ENSG00000111843,0.0,1.0,1.0,6,0
2623,3932,PAK1IP1,ENSG00000111845,0.0,1.0,1.0,4,0
2624,3933,GCNT2,ENSG00000111846,0.0,1.0,1.0,5,0
2625,3934,SMIM8,ENSG00000111850,0.0,1.0,1.0,2,0
2626,3935,NEDD9,ENSG00000111859,0.0,1.0,1.0,7,0
2627,3936,CEP85L,ENSG00000111860,0.0,1.0,1.0,14,0
2628,3937,ADTRP,ENSG00000111863,0.0,1.0,1.0,1,0
2629,3938,ASF1A,ENSG00000111875,0.0,1.0,1.0,1,0
2630,3939,MCM9,ENSG00000111877,0.0,1.0,1.0,2,0
2631,3940,FAM184A,ENSG00000111879,0.0,1.0,1.0,1,0
2632,3941,RNGTT,ENSG00000111880,0.0,1.0,1.0,5,0
2633,3942,MAN1A1,ENSG00000111885,0.0,1.0,1.0,12,0
2634,3944,SERINC1,ENSG00000111897,0.0,1.0,1.0,29,0
2635,3945,HDDC2,ENSG00000111906,0.0,1.0,1.0,1,0
2636,3947,HINT3,ENSG00000111911,0.0,1.0,1.0,3,0
2637,3948,NCOA7,ENSG00000111912,0.0,1.0,1.0,12,0
2638,3949,RIPOR2,ENSG00000111913,0.0,1.0,1.0,51,0
2639,3950,SASH1,ENSG00000111961,0.0,1.0,1.0,3,0
2640,3951,UST,ENSG00000111962,0.0,1.0,1.0,2,0
2641,3953,FBXO5,ENSG00000112029,0.0,1.0,1.0,2,0
2642,3954,MTRF1L,ENSG00000112031,0.0,1.0,1.0,8,0
2643,3955,PPARD,ENSG00000112033,0.0,1.0,1.0,4,0
2644,3959,SLC26A8,ENSG00000112053,0.0,1.0,1.0,1,0
2645,3960,MAPK14,ENSG00000112062,0.0,1.0,1.0,29,0
2646,3962,KCTD20,ENSG00000112078,0.0,1.0,1.0,25,0
2647,3963,STK38,ENSG00000112079,0.0,1.0,1.0,32,0
2648,3964,SRSF3,ENSG00000112081,0.0,1.0,1.0,40,0
2649,3965,MRPL18,ENSG00000112110,0.0,1.0,1.0,4,0
2650,3968,MCM3,ENSG00000112118,0.0,1.0,1.0,8,0
2651,3969,RNF8,ENSG00000112130,0.0,1.0,1.0,2,0
2652,3970,PHACTR1,ENSG00000112137,0.0,1.0,1.0,7,0
2653,3972,CILK1,ENSG00000112144,0.0,1.0,1.0,2,0
2654,3973,FBXO9,ENSG00000112146,0.0,1.0,1.0,26,0
2655,3974,CD83,ENSG00000112149,0.0,1.0,1.0,7,0
2656,3975,MDN1,ENSG00000112159,0.0,1.0,1.0,6,0
2657,3977,SAYSD1,ENSG00000112167,0.0,1.0,1.0,1,0
2658,3979,BACH2,ENSG00000112182,0.0,1.0,1.0,1,0
2659,3982,TREML2,ENSG00000112195,0.0,1.0,1.0,1,0
2660,3983,ZNF451,ENSG00000112200,0.0,1.0,1.0,5,0
2661,3984,BAG2,ENSG00000112208,0.0,1.0,1.0,1,0
2662,3990,FBXL4,ENSG00000112234,0.0,1.0,1.0,4,0
2663,3991,CCNC,ENSG00000112237,0.0,1.0,1.0,1,0
2664,3993,E2F3,ENSG00000112242,0.0,1.0,1.0,8,0
2665,3994,PTP4A1,ENSG00000112245,0.0,1.0,1.0,15,0
2666,3996,ASCC3,ENSG00000112249,0.0,1.0,1.0,8,0
2667,4000,MED23,ENSG00000112282,0.0,1.0,1.0,6,0
2668,4001,WASF1,ENSG00000112290,0.0,1.0,1.0,3,0
2669,4004,CRYBG1,ENSG00000112297,0.0,1.0,1.0,20,0
2670,4005,VNN1,ENSG00000112299,0.0,1.0,1.0,5,0
2671,4006,VNN2,ENSG00000112303,0.0,1.0,1.0,26,0
2672,4008,SMAP1,ENSG00000112305,0.0,1.0,1.0,2,0
2673,4009,RPS12,ENSG00000112306,0.0,1.0,1.0,57,0
2674,4010,C6orf62,ENSG00000112308,0.0,1.0,1.0,35,0
2675,4014,SOBP,ENSG00000112320,0.0,1.0,1.0,1,0
2676,4016,SNX3,ENSG00000112335,0.0,1.0,1.0,23,0
2677,4018,HBS1L,ENSG00000112339,0.0,1.0,1.0,8,0
2678,4019,TRIM38,ENSG00000112343,0.0,1.0,1.0,26,0
2679,4020,PEX7,ENSG00000112357,0.0,1.0,1.0,1,0
2680,4021,ZBTB24,ENSG00000112365,0.0,1.0,1.0,5,0
2681,4022,FIG4,ENSG00000112367,0.0,1.0,1.0,6,0
2682,4024,ARFGEF3,ENSG00000112379,0.0,1.0,1.0,1,0
2683,4026,HECA,ENSG00000112406,0.0,1.0,1.0,16,0
2684,4028,PHACTR2,ENSG00000112419,0.0,1.0,1.0,23,0
2685,4031,SLC39A7,ENSG00000112473,0.0,1.0,1.0,11,0
2686,4035,PHF1,ENSG00000112511,0.0,1.0,1.0,3,0
2687,4036,CUTA,ENSG00000112514,0.0,1.0,1.0,7,0
2688,4038,QKI,ENSG00000112531,0.0,1.0,1.0,40,0
2689,4042,TFEB,ENSG00000112561,0.0,1.0,1.0,10,0
2690,4043,SMOC2,ENSG00000112562,0.0,1.0,1.0,1,0
2691,4044,CCND3,ENSG00000112576,0.0,1.0,1.0,36,0
2692,4045,BYSL,ENSG00000112578,0.0,1.0,1.0,1,0
2693,4046,FAM120B,ENSG00000112584,0.0,1.0,1.0,2,0
2694,4047,TBP,ENSG00000112592,0.0,1.0,1.0,2,0
2695,4048,GUCA1B,ENSG00000112599,0.0,1.0,1.0,1,0
2696,4050,BICRAL,ENSG00000112624,0.0,1.0,1.0,6,0
2697,4051,PPP2R5D,ENSG00000112640,0.0,1.0,1.0,6,0
2698,4052,MRPL2,ENSG00000112651,0.0,1.0,1.0,2,0
2699,4054,SRF,ENSG00000112658,0.0,1.0,1.0,10,0
2700,4055,CUL9,ENSG00000112659,0.0,1.0,1.0,3,0
2701,4056,DNPH1,ENSG00000112667,0.0,1.0,1.0,6,0
2702,4057,DUSP22,ENSG00000112679,0.0,1.0,1.0,19,0
2703,4058,EXOC2,ENSG00000112685,0.0,1.0,1.0,6,0
2704,4059,COX7A2,ENSG00000112695,0.0,1.0,1.0,20,0
2705,4060,TMEM30A,ENSG00000112697,0.0,1.0,1.0,25,0
2706,4061,GMDS,ENSG00000112699,0.0,1.0,1.0,1,0
2707,4062,SENP6,ENSG00000112701,0.0,1.0,1.0,16,0
2708,4064,VEGFA,ENSG00000112715,0.0,1.0,1.0,4,0
2709,4065,PRPF4B,ENSG00000112739,0.0,1.0,1.0,24,0
2710,4066,TTK,ENSG00000112742,0.0,1.0,1.0,1,0
2711,4068,CCN6,ENSG00000112761,0.0,1.0,1.0,1,0
2712,4069,BTN2A1,ENSG00000112763,0.0,1.0,1.0,6,0
2713,4071,TENT5A,ENSG00000112773,0.0,1.0,1.0,11,0
2714,4073,FBRSL1,ENSG00000112787,0.0,1.0,1.0,3,0
2715,4074,ENPP5,ENSG00000112796,0.0,1.0,1.0,2,0
2716,4075,LY86,ENSG00000112799,0.0,1.0,1.0,21,0
2717,4079,ERBIN,ENSG00000112851,0.0,1.0,1.0,36,0
2718,4081,HARS2,ENSG00000112855,0.0,1.0,1.0,2,0
2719,4082,NUDT12,ENSG00000112874,0.0,1.0,1.0,1,0
2720,4084,MAN2A1,ENSG00000112893,0.0,1.0,1.0,11,0
2721,4087,TENT4A,ENSG00000112941,0.0,1.0,1.0,2,0
2722,4089,HMGCS1,ENSG00000112972,0.0,1.0,1.0,2,0
2723,4090,DAP,ENSG00000112977,0.0,1.0,1.0,17,0
2724,4092,BRD8,ENSG00000112983,0.0,1.0,1.0,6,0
2725,4094,NNT,ENSG00000112992,0.0,1.0,1.0,6,0
2726,4095,MRPS30,ENSG00000112996,0.0,1.0,1.0,4,0
2727,4096,HSPA9,ENSG00000113013,0.0,1.0,1.0,17,0
2728,4097,MRPS27,ENSG00000113048,0.0,1.0,1.0,5,0
2729,4098,PFDN1,ENSG00000113068,0.0,1.0,1.0,4,0
2730,4099,HBEGF,ENSG00000113070,0.0,1.0,1.0,5,0
2731,4104,APBB3,ENSG00000113108,0.0,1.0,1.0,4,0
2732,4106,SPARC,ENSG00000113140,0.0,1.0,1.0,2,0
2733,4107,IK,ENSG00000113141,0.0,1.0,1.0,28,0
2734,4108,HMGCR,ENSG00000113161,0.0,1.0,1.0,9,0
2735,4109,CERT1,ENSG00000113163,0.0,1.0,1.0,26,0
2736,4110,FAF2,ENSG00000113194,0.0,1.0,1.0,7,0
2737,4116,PDE8B,ENSG00000113231,0.0,1.0,1.0,2,0
2738,4117,CLK4,ENSG00000113240,0.0,1.0,1.0,8,0
